PM2.5,PM10,O3,NO2,SO2,CO,temperature,humidity,Hour,DayOfWeek,Is_Weekend,Month,Is_Heating,temperature_lag1,temperature_lag2,temperature_lag3,humidity_lag1,humidity_lag2,humidity_lag3,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM10_lag1,PM10_lag2,PM10_lag3,O3_lag1,O3_lag2,O3_lag3,NO2_lag1,NO2_lag2,NO2_lag3,SO2_lag1,SO2_lag2,SO2_lag3,CO_lag1,CO_lag2,CO_lag3,temp_rolling3_mean,humid_rolling3_mean,temp_rolling6_diff
45.0,74.0,41.0,41.0,2.0,0.7,4.5,73.0,10,6,1,1,1,2.3,0.1,-1.1,80.0,86.0,90.0,51.0,57.0,61.0,83.0,90.0,95.0,34.0,28.0,22.0,48.0,54.0,59.0,2.0,3.0,3.0,0.8,0.9,1.0,2.299999999999999,79.66666666666667,6.4
39.0,66.0,48.0,36.0,2.0,0.6,6.6,66.0,11,6,1,1,1,4.5,2.3,0.1,73.0,80.0,86.0,45.0,51.0,57.0,74.0,83.0,90.0,41.0,34.0,28.0,41.0,48.0,54.0,2.0,2.0,3.0,0.7,0.8,0.9,4.466666666666666,73.0,8.299999999999999
35.0,59.0,54.0,32.0,2.0,0.5,8.0,61.0,12,6,1,1,1,6.6,4.5,2.3,66.0,73.0,80.0,39.0,45.0,51.0,66.0,74.0,83.0,48.0,41.0,34.0,36.0,41.0,48.0,2.0,2.0,2.0,0.6,0.7,0.8,6.3666666666666645,66.66666666666667,9.1
32.0,55.0,58.0,30.0,2.0,0.5,8.7,58.0,13,6,1,1,1,8.0,6.6,4.5,61.0,66.0,73.0,35.0,39.0,45.0,59.0,66.0,74.0,54.0,48.0,41.0,32.0,36.0,41.0,2.0,2.0,2.0,0.5,0.6,0.7,7.766666666666666,61.666666666666664,8.6
31.0,53.0,61.0,29.0,2.0,0.4,9.0,56.0,14,6,1,1,1,8.7,8.0,6.6,58.0,61.0,66.0,32.0,35.0,39.0,55.0,59.0,66.0,58.0,54.0,48.0,30.0,32.0,36.0,2.0,2.0,2.0,0.5,0.5,0.6,8.566666666666665,58.333333333333336,6.7
32.0,54.0,60.0,30.0,2.0,0.4,8.8,57.0,15,6,1,1,1,9.0,8.7,8.0,56.0,58.0,61.0,31.0,32.0,35.0,53.0,55.0,59.0,61.0,58.0,54.0,29.0,30.0,32.0,2.0,2.0,2.0,0.4,0.5,0.5,8.83333333333333,57.0,4.5
35.0,58.0,55.0,33.0,2.0,0.5,8.0,61.0,16,6,1,1,1,8.8,9.0,8.7,57.0,56.0,58.0,32.0,31.0,32.0,54.0,53.0,55.0,60.0,61.0,58.0,30.0,29.0,30.0,2.0,2.0,2.0,0.4,0.4,0.5,8.6,58.0,2.4000000000000004
41.0,65.0,48.0,39.0,3.0,0.6,6.4,68.0,17,6,1,1,1,8.0,8.8,9.0,61.0,57.0,56.0,35.0,32.0,31.0,58.0,54.0,53.0,55.0,60.0,61.0,33.0,30.0,29.0,2.0,2.0,2.0,0.5,0.4,0.4,7.733333333333333,62.0,2.5999999999999996
47.0,74.0,40.0,46.0,3.0,0.7,4.4,75.0,18,6,1,1,1,6.4,8.0,8.8,68.0,61.0,57.0,41.0,35.0,32.0,65.0,58.0,54.0,48.0,55.0,60.0,39.0,33.0,30.0,3.0,2.0,2.0,0.6,0.5,0.4,6.266666666666666,68.0,4.6
53.0,83.0,34.0,52.0,3.0,0.8,2.6,82.0,19,6,1,1,1,4.4,6.4,8.0,75.0,68.0,61.0,47.0,41.0,35.0,74.0,65.0,58.0,40.0,48.0,55.0,46.0,39.0,33.0,3.0,3.0,2.0,0.7,0.6,0.5,4.466666666666666,75.0,6.4
56.0,87.0,31.0,55.0,3.0,0.8,1.4,85.0,20,6,1,1,1,2.6,4.4,6.4,82.0,75.0,68.0,53.0,47.0,41.0,83.0,74.0,65.0,34.0,40.0,48.0,52.0,46.0,39.0,3.0,3.0,3.0,0.8,0.7,0.6,2.799999999999999,80.66666666666667,7.4
58.0,90.0,29.0,57.0,3.0,0.9,0.6,87.0,21,6,1,1,1,1.4,2.6,4.4,85.0,82.0,75.0,56.0,53.0,47.0,87.0,83.0,74.0,31.0,34.0,40.0,55.0,52.0,46.0,3.0,3.0,3.0,0.8,0.8,0.7,1.533333333333332,84.66666666666667,7.4
60.0,92.0,27.0,58.0,3.0,0.9,0.1,88.0,22,6,1,1,1,0.6,1.4,2.6,87.0,85.0,82.0,58.0,56.0,53.0,90.0,87.0,83.0,29.0,31.0,34.0,57.0,55.0,52.0,3.0,3.0,3.0,0.9,0.8,0.8,0.6999999999999988,86.66666666666667,6.300000000000001
61.0,94.0,26.0,59.0,3.0,1.0,-0.3,89.0,23,6,1,1,1,0.1,0.6,1.4,88.0,87.0,85.0,60.0,58.0,56.0,92.0,90.0,87.0,27.0,29.0,31.0,58.0,57.0,55.0,3.0,3.0,3.0,0.9,0.9,0.8,0.13333333333333217,88.0,4.7
62.0,95.0,25.0,60.0,3.0,1.0,-0.6,90.0,0,0,0,1,1,-0.3,0.1,0.6,89.0,88.0,87.0,61.0,60.0,58.0,94.0,92.0,90.0,26.0,27.0,29.0,59.0,58.0,57.0,3.0,3.0,3.0,1.0,0.9,0.9,-0.26666666666666783,89.0,3.2
63.0,97.0,24.0,61.0,3.0,1.1,-0.9,91.0,1,0,0,1,1,-0.6,-0.3,0.1,90.0,89.0,88.0,62.0,61.0,60.0,95.0,94.0,92.0,25.0,26.0,27.0,60.0,59.0,58.0,3.0,3.0,3.0,1.0,1.0,0.9,-0.6000000000000011,90.0,2.3
64.0,98.0,23.0,62.0,3.0,1.1,-1.1,92.0,2,0,0,1,1,-0.9,-0.6,-0.3,91.0,90.0,89.0,63.0,62.0,61.0,97.0,95.0,94.0,24.0,25.0,26.0,61.0,60.0,59.0,3.0,3.0,3.0,1.1,1.0,1.0,-0.8666666666666679,91.0,1.7000000000000002
65.0,99.0,22.0,63.0,3.0,1.2,-1.3,92.0,3,0,0,1,1,-1.1,-0.9,-0.6,92.0,91.0,90.0,64.0,63.0,62.0,98.0,97.0,95.0,23.0,24.0,25.0,62.0,61.0,60.0,3.0,3.0,3.0,1.1,1.1,1.0,-1.1000000000000012,91.66666666666667,1.4000000000000001
65.0,100.0,21.0,64.0,3.0,1.2,-1.5,93.0,4,0,0,1,1,-1.3,-1.1,-0.9,92.0,92.0,91.0,65.0,64.0,63.0,99.0,98.0,97.0,22.0,23.0,24.0,63.0,62.0,61.0,3.0,3.0,3.0,1.2,1.1,1.1,-1.3000000000000014,92.33333333333333,1.2
66.0,100.0,20.0,64.0,3.0,1.2,-1.6,93.0,5,0,0,1,1,-1.5,-1.3,-1.1,93.0,92.0,92.0,65.0,65.0,64.0,100.0,99.0,98.0,21.0,22.0,23.0,64.0,63.0,62.0,3.0,3.0,3.0,1.2,1.2,1.1,-1.466666666666668,92.66666666666667,1.0
65.0,99.0,21.0,63.0,3.0,1.1,-1.4,92.0,6,0,0,1,1,-1.6,-1.5,-1.3,93.0,93.0,92.0,66.0,65.0,65.0,100.0,100.0,99.0,20.0,21.0,22.0,64.0,64.0,63.0,3.0,3.0,3.0,1.2,1.2,1.2,-1.500000000000001,92.66666666666667,0.7000000000000001
62.0,96.0,23.0,60.0,3.0,1.0,-0.8,90.0,7,0,0,1,1,-1.4,-1.6,-1.5,92.0,93.0,93.0,65.0,66.0,65.0,99.0,100.0,100.0,21.0,20.0,21.0,63.0,64.0,64.0,3.0,3.0,3.0,1.1,1.2,1.2,-1.266666666666668,91.66666666666667,0.8
58.0,91.0,29.0,55.0,3.0,0.9,0.4,86.0,8,0,0,1,1,-0.8,-1.4,-1.6,90.0,92.0,93.0,62.0,65.0,66.0,96.0,99.0,100.0,23.0,21.0,20.0,60.0,63.0,64.0,3.0,3.0,3.0,1.0,1.1,1.2,-0.6000000000000013,89.33333333333333,2.0
52.0,84.0,35.0,49.0,2.0,0.8,2.6,80.0,9,0,0,1,1,0.4,-0.8,-1.4,86.0,90.0,92.0,58.0,62.0,65.0,91.0,96.0,99.0,29.0,23.0,21.0,55.0,60.0,63.0,3.0,3.0,3.0,0.9,1.0,1.1,0.7333333333333322,85.33333333333333,4.2
46.0,75.0,42.0,42.0,2.0,0.7,4.8,73.0,10,0,0,1,1,2.6,0.4,-0.8,80.0,86.0,90.0,52.0,58.0,62.0,84.0,91.0,96.0,35.0,29.0,23.0,49.0,55.0,60.0,2.0,3.0,3.0,0.8,0.9,1.0,2.5999999999999983,79.66666666666667,6.4
40.0,67.0,49.0,37.0,2.0,0.6,6.9,66.0,11,0,0,1,1,4.8,2.6,0.4,73.0,80.0,86.0,46.0,52.0,58.0,75.0,84.0,91.0,42.0,35.0,29.0,42.0,49.0,55.0,2.0,2.0,3.0,0.7,0.8,0.9,4.766666666666666,73.0,8.3
36.0,60.0,55.0,33.0,2.0,0.5,8.3,61.0,12,0,0,1,1,6.9,4.8,2.6,66.0,73.0,80.0,40.0,46.0,52.0,67.0,75.0,84.0,49.0,42.0,35.0,37.0,42.0,49.0,2.0,2.0,2.0,0.6,0.7,0.8,6.666666666666665,66.66666666666667,9.100000000000001
33.0,56.0,59.0,31.0,2.0,0.5,9.0,58.0,13,0,0,1,1,8.3,6.9,4.8,61.0,66.0,73.0,36.0,40.0,46.0,60.0,67.0,75.0,55.0,49.0,42.0,33.0,37.0,42.0,2.0,2.0,2.0,0.5,0.6,0.7,8.066666666666665,61.666666666666664,8.6
32.0,54.0,62.0,30.0,2.0,0.4,9.3,56.0,14,0,0,1,1,9.0,8.3,6.9,58.0,61.0,66.0,33.0,36.0,40.0,56.0,60.0,67.0,59.0,55.0,49.0,31.0,33.0,37.0,2.0,2.0,2.0,0.5,0.5,0.6,8.866666666666667,58.333333333333336,6.700000000000001
33.0,55.0,61.0,31.0,2.0,0.4,9.1,57.0,15,0,0,1,1,9.3,9.0,8.3,56.0,58.0,61.0,32.0,33.0,36.0,54.0,56.0,60.0,62.0,59.0,55.0,30.0,31.0,33.0,2.0,2.0,2.0,0.4,0.5,0.5,9.133333333333331,57.0,4.500000000000001
36.0,59.0,56.0,34.0,2.0,0.5,8.3,61.0,16,0,0,1,1,9.1,9.3,9.0,57.0,56.0,58.0,33.0,32.0,33.0,55.0,54.0,56.0,61.0,62.0,59.0,31.0,30.0,31.0,2.0,2.0,2.0,0.4,0.4,0.5,8.9,58.0,2.4000000000000004
42.0,66.0,49.0,40.0,3.0,0.6,6.7,68.0,17,0,0,1,1,8.3,9.1,9.3,61.0,57.0,56.0,36.0,33.0,32.0,59.0,55.0,54.0,56.0,61.0,62.0,34.0,31.0,30.0,2.0,2.0,2.0,0.5,0.4,0.4,8.033333333333333,62.0,2.6000000000000005
48.0,75.0,41.0,47.0,3.0,0.7,4.7,75.0,18,0,0,1,1,6.7,8.3,9.1,68.0,61.0,57.0,42.0,36.0,33.0,66.0,59.0,55.0,49.0,56.0,61.0,40.0,34.0,31.0,3.0,2.0,2.0,0.6,0.5,0.4,6.5666666666666655,68.0,4.6000000000000005
54.0,84.0,35.0,53.0,3.0,0.8,2.9,82.0,19,0,0,1,1,4.7,6.7,8.3,75.0,68.0,61.0,48.0,42.0,36.0,75.0,66.0,59.0,41.0,49.0,56.0,47.0,40.0,34.0,3.0,3.0,2.0,0.7,0.6,0.5,4.766666666666666,75.0,6.4
57.0,88.0,32.0,56.0,3.0,0.8,1.7,85.0,20,0,0,1,1,2.9,4.7,6.7,82.0,75.0,68.0,54.0,48.0,42.0,84.0,75.0,66.0,35.0,41.0,49.0,53.0,47.0,40.0,3.0,3.0,3.0,0.8,0.7,0.6,3.099999999999999,80.66666666666667,7.3999999999999995
59.0,91.0,30.0,58.0,3.0,0.9,0.9,87.0,21,0,0,1,1,1.7,2.9,4.7,85.0,82.0,75.0,57.0,54.0,48.0,88.0,84.0,75.0,32.0,35.0,41.0,56.0,53.0,47.0,3.0,3.0,3.0,0.8,0.8,0.7,1.8333333333333321,84.66666666666667,7.4
61.0,93.0,28.0,59.0,3.0,0.9,0.4,88.0,22,0,0,1,1,0.9,1.7,2.9,87.0,85.0,82.0,59.0,57.0,54.0,91.0,88.0,84.0,30.0,32.0,35.0,58.0,56.0,53.0,3.0,3.0,3.0,0.9,0.8,0.8,0.9999999999999988,86.66666666666667,6.3
62.0,95.0,27.0,60.0,3.0,1.0,0.0,89.0,23,0,0,1,1,0.4,0.9,1.7,88.0,87.0,85.0,61.0,59.0,57.0,93.0,91.0,88.0,28.0,30.0,32.0,59.0,58.0,56.0,3.0,3.0,3.0,0.9,0.9,0.8,0.4333333333333322,88.0,4.7
63.0,96.0,26.0,61.0,3.0,1.0,-0.3,90.0,0,1,0,1,1,0.0,0.4,0.9,89.0,88.0,87.0,62.0,61.0,59.0,95.0,93.0,91.0,27.0,28.0,30.0,60.0,59.0,58.0,3.0,3.0,3.0,1.0,0.9,0.9,0.03333333333333216,89.0,3.1999999999999997
64.0,98.0,25.0,62.0,3.0,1.1,-0.6,91.0,1,1,0,1,1,-0.3,0.0,0.4,90.0,89.0,88.0,63.0,62.0,61.0,96.0,95.0,93.0,26.0,27.0,28.0,61.0,60.0,59.0,3.0,3.0,3.0,1.0,1.0,0.9,-0.30000000000000115,90.0,2.3
65.0,99.0,24.0,63.0,3.0,1.1,-0.8,92.0,2,1,0,1,1,-0.6,-0.3,0.0,91.0,90.0,89.0,64.0,63.0,62.0,98.0,96.0,95.0,25.0,26.0,27.0,62.0,61.0,60.0,3.0,3.0,3.0,1.1,1.0,1.0,-0.5666666666666679,91.0,1.7000000000000002
66.0,100.0,23.0,64.0,3.0,1.2,-1.0,92.0,3,1,0,1,1,-0.8,-0.6,-0.3,92.0,91.0,90.0,65.0,64.0,63.0,99.0,98.0,96.0,24.0,25.0,26.0,63.0,62.0,61.0,3.0,3.0,3.0,1.1,1.1,1.0,-0.8000000000000012,91.66666666666667,1.4
66.0,101.0,22.0,65.0,3.0,1.2,-1.2,93.0,4,1,0,1,1,-1.0,-0.8,-0.6,92.0,92.0,91.0,66.0,65.0,64.0,100.0,99.0,98.0,23.0,24.0,25.0,64.0,63.0,62.0,3.0,3.0,3.0,1.2,1.1,1.1,-1.000000000000001,92.33333333333333,1.2
67.0,101.0,21.0,65.0,3.0,1.2,-1.3,93.0,5,1,0,1,1,-1.2,-1.0,-0.8,93.0,92.0,92.0,66.0,66.0,65.0,101.0,100.0,99.0,22.0,23.0,24.0,65.0,64.0,63.0,3.0,3.0,3.0,1.2,1.2,1.1,-1.166666666666668,92.66666666666667,1.0
66.0,100.0,22.0,64.0,3.0,1.1,-1.1,92.0,6,1,0,1,1,-1.3,-1.2,-1.0,93.0,93.0,92.0,67.0,66.0,66.0,101.0,101.0,100.0,21.0,22.0,23.0,65.0,65.0,64.0,3.0,3.0,3.0,1.2,1.2,1.2,-1.2000000000000013,92.66666666666667,0.7000000000000001
63.0,97.0,24.0,61.0,3.0,1.0,-0.5,90.0,7,1,0,1,1,-1.1,-1.3,-1.2,92.0,93.0,93.0,66.0,67.0,66.0,100.0,101.0,101.0,22.0,21.0,22.0,64.0,65.0,65.0,3.0,3.0,3.0,1.1,1.2,1.2,-0.966666666666668,91.66666666666667,0.8
59.0,92.0,30.0,56.0,3.0,0.9,0.7,86.0,8,1,0,1,1,-0.5,-1.1,-1.3,90.0,92.0,93.0,63.0,66.0,67.0,97.0,100.0,101.0,24.0,22.0,21.0,61.0,64.0,65.0,3.0,3.0,3.0,1.0,1.1,1.2,-0.3000000000000013,89.33333333333333,2.0
53.0,85.0,36.0,50.0,2.0,0.8,2.9,80.0,9,1,0,1,1,0.7,-0.5,-1.1,86.0,90.0,92.0,59.0,63.0,66.0,92.0,97.0,100.0,30.0,24.0,22.0,56.0,61.0,64.0,3.0,3.0,3.0,0.9,1.0,1.1,1.033333333333332,85.33333333333333,4.2
47.0,76.0,43.0,43.0,2.0,0.7,5.1,73.0,10,1,0,1,1,2.9,0.7,-0.5,80.0,86.0,90.0,53.0,59.0,63.0,85.0,92.0,97.0,36.0,30.0,24.0,50.0,56.0,61.0,2.0,3.0,3.0,0.8,0.9,1.0,2.8999999999999986,79.66666666666667,6.3999999999999995
41.0,68.0,50.0,38.0,2.0,0.6,7.2,66.0,11,1,0,1,1,5.1,2.9,0.7,73.0,80.0,86.0,47.0,53.0,59.0,76.0,85.0,92.0,43.0,36.0,30.0,43.0,50.0,56.0,2.0,2.0,3.0,0.7,0.8,0.9,5.0666666666666655,73.0,8.3
37.0,61.0,56.0,34.0,2.0,0.5,8.6,61.0,12,1,0,1,1,7.2,5.1,2.9,66.0,73.0,80.0,41.0,47.0,53.0,68.0,76.0,85.0,50.0,43.0,36.0,38.0,43.0,50.0,2.0,2.0,2.0,0.6,0.7,0.8,6.966666666666666,66.66666666666667,9.1
34.0,57.0,60.0,32.0,2.0,0.5,9.3,58.0,13,1,0,1,1,8.6,7.2,5.1,61.0,66.0,73.0,37.0,41.0,47.0,61.0,68.0,76.0,56.0,50.0,43.0,34.0,38.0,43.0,2.0,2.0,2.0,0.5,0.6,0.7,8.366666666666665,61.666666666666664,8.600000000000001
33.0,55.0,63.0,31.0,2.0,0.4,9.6,56.0,14,1,0,1,1,9.3,8.6,7.2,58.0,61.0,66.0,34.0,37.0,41.0,57.0,61.0,68.0,60.0,56.0,50.0,32.0,34.0,38.0,2.0,2.0,2.0,0.5,0.5,0.6,9.166666666666666,58.333333333333336,6.699999999999999
34.0,56.0,62.0,32.0,2.0,0.4,9.4,57.0,15,1,0,1,1,9.6,9.3,8.6,56.0,58.0,61.0,33.0,34.0,37.0,55.0,57.0,61.0,63.0,60.0,56.0,31.0,32.0,34.0,2.0,2.0,2.0,0.4,0.5,0.5,9.433333333333332,57.0,4.5
37.0,60.0,57.0,35.0,2.0,0.5,8.6,61.0,16,1,0,1,1,9.4,9.6,9.3,57.0,56.0,58.0,34.0,33.0,34.0,56.0,55.0,57.0,62.0,63.0,60.0,32.0,31.0,32.0,2.0,2.0,2.0,0.4,0.4,0.5,9.199999999999998,58.0,2.3999999999999995
43.0,67.0,50.0,41.0,3.0,0.6,7.0,68.0,17,1,0,1,1,8.6,9.4,9.6,61.0,57.0,56.0,37.0,34.0,33.0,60.0,56.0,55.0,57.0,62.0,63.0,35.0,32.0,31.0,2.0,2.0,2.0,0.5,0.4,0.4,8.333333333333332,62.0,2.5999999999999996
49.0,76.0,42.0,48.0,3.0,0.7,5.0,75.0,18,1,0,1,1,7.0,8.6,9.4,68.0,61.0,57.0,43.0,37.0,34.0,67.0,60.0,56.0,50.0,57.0,62.0,41.0,35.0,32.0,3.0,2.0,2.0,0.6,0.5,0.4,6.8666666666666645,68.0,4.6
55.0,85.0,36.0,54.0,3.0,0.8,3.2,82.0,19,1,0,1,1,5.0,7.0,8.6,75.0,68.0,61.0,49.0,43.0,37.0,76.0,67.0,60.0,42.0,50.0,57.0,48.0,41.0,35.0,3.0,3.0,2.0,0.7,0.6,0.5,5.0666666666666655,75.0,6.3999999999999995
58.0,89.0,33.0,57.0,3.0,0.8,2.0,85.0,20,1,0,1,1,3.2,5.0,7.0,82.0,75.0,68.0,55.0,49.0,43.0,85.0,76.0,67.0,36.0,42.0,50.0,54.0,48.0,41.0,3.0,3.0,3.0,0.8,0.7,0.6,3.3999999999999986,80.66666666666667,7.4
60.0,92.0,31.0,59.0,3.0,0.9,1.2,87.0,21,1,0,1,1,2.0,3.2,5.0,85.0,82.0,75.0,58.0,55.0,49.0,89.0,85.0,76.0,33.0,36.0,42.0,57.0,54.0,48.0,3.0,3.0,3.0,0.8,0.8,0.7,2.1333333333333324,84.66666666666667,7.3999999999999995
62.0,94.0,29.0,60.0,3.0,0.9,0.7,88.0,22,1,0,1,1,1.2,2.0,3.2,87.0,85.0,82.0,60.0,58.0,55.0,92.0,89.0,85.0,31.0,33.0,36.0,59.0,57.0,54.0,3.0,3.0,3.0,0.9,0.8,0.8,1.2999999999999987,86.66666666666667,6.3
63.0,96.0,28.0,61.0,3.0,1.0,0.3,89.0,23,1,0,1,1,0.7,1.2,2.0,88.0,87.0,85.0,62.0,60.0,58.0,94.0,92.0,89.0,29.0,31.0,33.0,60.0,59.0,57.0,3.0,3.0,3.0,0.9,0.9,0.8,0.7333333333333321,88.0,4.7
64.0,97.0,27.0,62.0,3.0,1.0,0.0,90.0,0,2,0,1,1,0.3,0.7,1.2,89.0,88.0,87.0,63.0,62.0,60.0,96.0,94.0,92.0,28.0,29.0,31.0,61.0,60.0,59.0,3.0,3.0,3.0,1.0,0.9,0.9,0.33333333333333215,89.0,3.2
65.0,99.0,26.0,63.0,3.0,1.1,-0.3,91.0,1,2,0,1,1,0.0,0.3,0.7,90.0,89.0,88.0,64.0,63.0,62.0,97.0,96.0,94.0,27.0,28.0,29.0,62.0,61.0,60.0,3.0,3.0,3.0,1.0,1.0,0.9,-1.1842378929335002e-15,90.0,2.3
66.0,100.0,25.0,64.0,3.0,1.1,-0.5,92.0,2,2,0,1,1,-0.3,0.0,0.3,91.0,90.0,89.0,65.0,64.0,63.0,99.0,97.0,96.0,26.0,27.0,28.0,63.0,62.0,61.0,3.0,3.0,3.0,1.1,1.0,1.0,-0.2666666666666679,91.0,1.7
67.0,101.0,24.0,65.0,3.0,1.2,-0.7,92.0,3,2,0,1,1,-0.5,-0.3,0.0,92.0,91.0,90.0,66.0,65.0,64.0,100.0,99.0,97.0,25.0,26.0,27.0,64.0,63.0,62.0,3.0,3.0,3.0,1.1,1.1,1.0,-0.5000000000000012,91.66666666666667,1.4
67.0,102.0,23.0,66.0,3.0,1.2,-0.9,93.0,4,2,0,1,1,-0.7,-0.5,-0.3,92.0,92.0,91.0,67.0,66.0,65.0,101.0,100.0,99.0,24.0,25.0,26.0,65.0,64.0,63.0,3.0,3.0,3.0,1.2,1.1,1.1,-0.7000000000000012,92.33333333333333,1.2
68.0,102.0,22.0,66.0,3.0,1.2,-1.0,93.0,5,2,0,1,1,-0.9,-0.7,-0.5,93.0,92.0,92.0,67.0,67.0,66.0,102.0,101.0,100.0,23.0,24.0,25.0,66.0,65.0,64.0,3.0,3.0,3.0,1.2,1.2,1.1,-0.8666666666666679,92.66666666666667,1.0
67.0,101.0,23.0,65.0,3.0,1.1,-0.8,92.0,6,2,0,1,1,-1.0,-0.9,-0.7,93.0,93.0,92.0,68.0,67.0,67.0,102.0,102.0,101.0,22.0,23.0,24.0,66.0,66.0,65.0,3.0,3.0,3.0,1.2,1.2,1.2,-0.9000000000000012,92.66666666666667,0.7
64.0,98.0,25.0,62.0,3.0,1.0,-0.2,90.0,7,2,0,1,1,-0.8,-1.0,-0.9,92.0,93.0,93.0,67.0,68.0,67.0,101.0,102.0,102.0,23.0,22.0,23.0,65.0,66.0,66.0,3.0,3.0,3.0,1.1,1.2,1.2,-0.6666666666666679,91.66666666666667,0.8
60.0,93.0,31.0,57.0,3.0,0.9,1.0,86.0,8,2,0,1,1,-0.2,-0.8,-1.0,90.0,92.0,93.0,64.0,67.0,68.0,98.0,101.0,102.0,25.0,23.0,22.0,62.0,65.0,66.0,3.0,3.0,3.0,1.0,1.1,1.2,-1.2582527612418441e-15,89.33333333333333,2.0
54.0,86.0,37.0,51.0,2.0,0.8,3.2,80.0,9,2,0,1,1,1.0,-0.2,-0.8,86.0,90.0,92.0,60.0,64.0,67.0,93.0,98.0,101.0,31.0,25.0,23.0,57.0,62.0,65.0,3.0,3.0,3.0,0.9,1.0,1.1,1.3333333333333321,85.33333333333333,4.2
48.0,77.0,44.0,44.0,2.0,0.7,5.4,73.0,10,2,0,1,1,3.2,1.0,-0.2,80.0,86.0,90.0,54.0,60.0,64.0,86.0,93.0,98.0,37.0,31.0,25.0,51.0,57.0,62.0,2.0,3.0,3.0,0.8,0.9,1.0,3.1999999999999993,79.66666666666667,6.4
42.0,69.0,51.0,39.0,2.0,0.6,7.5,66.0,11,2,0,1,1,5.4,3.2,1.0,73.0,80.0,86.0,48.0,54.0,60.0,77.0,86.0,93.0,44.0,37.0,31.0,44.0,51.0,57.0,2.0,2.0,3.0,0.7,0.8,0.9,5.366666666666666,73.0,8.3
38.0,62.0,57.0,35.0,2.0,0.5,8.9,61.0,12,2,0,1,1,7.5,5.4,3.2,66.0,73.0,80.0,42.0,48.0,54.0,69.0,77.0,86.0,51.0,44.0,37.0,39.0,44.0,51.0,2.0,2.0,2.0,0.6,0.7,0.8,7.266666666666666,66.66666666666667,9.1
35.0,58.0,61.0,33.0,2.0,0.5,9.6,58.0,13,2,0,1,1,8.9,7.5,5.4,61.0,66.0,73.0,38.0,42.0,48.0,62.0,69.0,77.0,57.0,51.0,44.0,35.0,39.0,44.0,2.0,2.0,2.0,0.5,0.6,0.7,8.666666666666664,61.666666666666664,8.6
34.0,56.0,64.0,32.0,2.0,0.4,9.9,56.0,14,2,0,1,1,9.6,8.9,7.5,58.0,61.0,66.0,35.0,38.0,42.0,58.0,62.0,69.0,61.0,57.0,51.0,33.0,35.0,39.0,2.0,2.0,2.0,0.5,0.5,0.6,9.466666666666665,58.333333333333336,6.7
35.0,57.0,63.0,33.0,2.0,0.4,9.7,57.0,15,2,0,1,1,9.9,9.6,8.9,56.0,58.0,61.0,34.0,35.0,38.0,56.0,58.0,62.0,64.0,61.0,57.0,32.0,33.0,35.0,2.0,2.0,2.0,0.4,0.5,0.5,9.733333333333333,57.0,4.5
38.0,61.0,58.0,36.0,2.0,0.5,8.9,61.0,16,2,0,1,1,9.7,9.9,9.6,57.0,56.0,58.0,35.0,34.0,35.0,57.0,56.0,58.0,63.0,64.0,61.0,33.0,32.0,33.0,2.0,2.0,2.0,0.4,0.4,0.5,9.499999999999998,58.0,2.4000000000000004
44.0,68.0,51.0,42.0,3.0,0.6,7.3,68.0,17,2,0,1,1,8.9,9.7,9.9,61.0,57.0,56.0,38.0,35.0,34.0,61.0,57.0,56.0,58.0,63.0,64.0,36.0,33.0,32.0,2.0,2.0,2.0,0.5,0.4,0.4,8.633333333333331,62.0,2.6000000000000005
50.0,77.0,43.0,49.0,3.0,0.7,5.3,75.0,18,2,0,1,1,7.3,8.9,9.7,68.0,61.0,57.0,44.0,38.0,35.0,68.0,61.0,57.0,51.0,58.0,63.0,42.0,36.0,33.0,3.0,2.0,2.0,0.6,0.5,0.4,7.166666666666665,68.0,4.6000000000000005
56.0,86.0,37.0,55.0,3.0,0.8,3.5,82.0,19,2,0,1,1,5.3,7.3,8.9,75.0,68.0,61.0,50.0,44.0,38.0,77.0,68.0,61.0,43.0,51.0,58.0,49.0,42.0,36.0,3.0,3.0,2.0,0.7,0.6,0.5,5.3666666666666645,75.0,6.4
59.0,90.0,34.0,58.0,3.0,0.8,2.3,85.0,20,2,0,1,1,3.5,5.3,7.3,82.0,75.0,68.0,56.0,50.0,44.0,86.0,77.0,68.0,37.0,43.0,51.0,55.0,49.0,42.0,3.0,3.0,3.0,0.8,0.7,0.6,3.699999999999998,80.66666666666667,7.3999999999999995
61.0,93.0,32.0,60.0,3.0,0.9,1.5,87.0,21,2,0,1,1,2.3,3.5,5.3,85.0,82.0,75.0,59.0,56.0,50.0,90.0,86.0,77.0,34.0,37.0,43.0,58.0,55.0,49.0,3.0,3.0,3.0,0.8,0.8,0.7,2.4333333333333322,84.66666666666667,7.4
63.0,95.0,30.0,61.0,3.0,0.9,1.0,88.0,22,2,0,1,1,1.5,2.3,3.5,87.0,85.0,82.0,61.0,59.0,56.0,93.0,90.0,86.0,32.0,34.0,37.0,60.0,58.0,55.0,3.0,3.0,3.0,0.9,0.8,0.8,1.5999999999999988,86.66666666666667,6.3
